To Date,AQI,CO (mg/m³),NO₂ (µg/m³ ),O₃ (µg/m³ ),H₂S (µg/m³ ),NO (µg/m³ ),SO₂ (µg/m³),R. Humidity (%),Leq (dB),Light (Lux),Lmax (dB),Lmin (dB),PM₂.₅ (µg/m³ ),PM₁₀ (µg/m³),PM₁ (µg/m³ ),Temperature (°C),UV ( Index),Wind Direction (degree),Wind Speed (m/s),Station,CO₂ (ppm),Battery (%),Month,Month Index,Day,Day Index,Hour,Year,Date,Wind Speed (km/h),Wind Direction (compass)
2020-06-04 00:59:00,26,1.35,29.73,39.03,23.85,168.88,20.17,15.12,54.72,18626.13,65.35,47.33,6.22,6.22,6.15,33.86,1.4,196.54,2.69,Privet Aviation,440.97,0,June,6,Thursday,3,0,2020,2020-06-04,9.684,SSW
2020-06-04 00:59:00,14,1.49,15.77,16.71,11.6,107.56,20.99,14.73,50.75,21779.17,60.25,43.98,0,0,0,33.19,1.63,201.25,2.65,Royal Terminal,460.42,0,June,6,Thursday,3,0,2020,2020-06-04,9.54,SSW
2020-06-04 00:59:00,21,1.42,42.89,23.15,21.48,5.37,10.64,14.23,48.44,11259.05,62.55,41.74,0,0,0,33.41,1.37,202.79,2.69,Secondary Runway 02,483.57,0,June,6,Thursday,3,0,2020,2020-06-04,9.684,SSW
2020-06-05 00:59:00,26,1.31,24.9,33.57,24.8,222.16,21.22,15.29,51.93,18619.59,62.75,46.2,6.33,6.33,6.26,33.53,1.41,137.5,3.45,Privet Aviation,441.29,0,June,6,Friday,4,0,2020,2020-06-05,12.42,SE
2020-06-05 00:59:00,32,1.41,17.88,24.42,27.45,10.2,17.27,14.03,74.56,22372.04,87.51,66.51,7.61,23.75,2.12,36.06,1.71,137.5,3.45,Air Cargo,0,0,June,6,Friday,4,0,2020,2020-06-05,12.42,SE
2020-06-05 00:59:00,14,1.44,19.06,19.14,22.71,4.86,16.32,14.08,56.01,14323.94,71.03,47.42,1.12,4.11,0.24,36.02,1.69,137.5,3.45,Secondary Runway 01,0,0,June,6,Friday,4,0,2020,2020-06-05,12.42,SE
2020-06-05 00:59:00,24,1.41,48.47,27.76,23.42,173.26,42.05,14.07,57.69,12433.37,74.3,44.97,0,0,0,35.98,1.69,137.5,3.45,Primary Runway,397.92,0,June,6,Friday,4,0,2020,2020-06-05,12.42,SE
2020-06-05 00:59:00,14,1.48,15.41,19,10.75,107.15,17.82,14.5,50.45,21674.72,60.75,45.22,0,0,0,33.24,1.64,137.5,3.45,Royal Terminal,462.14,0,June,6,Friday,4,0,2020,2020-06-05,12.42,SE
2020-06-05 00:59:00,38,0.08,77.32,69.71,33.59,47.01,7,14.1,57.41,14106.48,72.13,48.62,1.24,6.31,0.26,36.01,1.08,137.5,3.45,ATC Tower,500.11,0,June,6,Friday,4,0,2020,2020-06-05,12.42,SE
2020-06-05 00:59:00,24,1.42,48.55,26.66,21.17,0.28,6.76,14.2,51.11,12508.13,65.36,43.3,0,0,0,33.38,1.37,137.5,3.45,Secondary Runway 02,488.64,0,June,6,Friday,4,0,2020,2020-06-05,12.42,SE
2020-06-06 00:59:00,21,1.4,42.43,21.03,21.26,67.28,11.84,14.1,51.23,11878.62,64.11,42.98,0,0,0,32.87,1.36,157.92,3.49,Secondary Runway 02,485.37,0,June,6,Saturday,5,0,2020,2020-06-06,12.564,SSE
2020-06-06 00:59:00,25,1.39,47.46,24.48,23.82,201.12,46.64,12,57.34,11988.84,74.3,45.15,0,0,0,36.39,1.83,168.75,3.51,Primary Runway,396.66,0,June,6,Saturday,5,0,2020,2020-06-06,12.636,S
2020-06-06 00:59:00,14,1.46,10.05,12.76,12.68,253.44,25.36,14.58,47.38,21018.32,54.89,43.61,0,0,0,32.78,1.7,168.75,3.51,Royal Terminal,461.8,0,June,6,Saturday,5,0,2020,2020-06-06,12.636,S
2020-06-06 00:59:00,25,1.26,20.47,25.66,24.84,225.33,24.55,14.79,51.02,17913.95,61.17,45.47,6.08,6.08,6.01,33.3,1.45,168.75,3.51,Privet Aviation,436.2,0,June,6,Saturday,5,0,2020,2020-06-06,12.636,S
2020-06-06 00:59:00,46,1.4,15.62,19.24,28.2,38.74,20.57,11.93,72.4,22215.09,85.07,64.99,11,31.53,2.98,36.4,1.75,168.75,3.51,Air Cargo,0,0,June,6,Saturday,5,0,2020,2020-06-06,12.636,S
2020-06-06 00:59:00,33,0.06,66.67,58.33,41.51,464.6,13.34,12.01,54.18,13642.56,67.24,46.48,1.98,9.62,0.43,36.38,1.11,168.75,3.51,ATC Tower,496.66,0,June,6,Saturday,5,0,2020,2020-06-06,12.636,S
2020-06-06 00:59:00,14,1.41,16.92,14.04,23.43,40.67,21.14,11.93,56.81,13810.54,71.76,47.12,1.52,4.34,0.37,36.38,1.69,170.83,3.53,Secondary Runway 01,0,0,June,6,Saturday,5,0,2020,2020-06-06,12.708,S
2020-06-07 00:59:00,21,1.46,43,17.43,23.92,4.67,16.82,14.29,56.4,12638.51,69.55,43.67,0,0,0,32.55,1.35,199.17,4.04,Secondary Runway 02,483.7,0,June,6,Sunday,6,0,2020,2020-06-07,14.544,SSW
2020-06-07 00:59:00,33,0.07,67.54,52.32,44.91,231.78,15.17,13.42,56,14818.82,69.03,48.31,1.66,10.69,0.38,35.58,1.09,201.25,4.19,ATC Tower,496.56,0,June,6,Sunday,6,0,2020,2020-06-07,15.084,SSW
